sample_id,row_idx,data_row,csv_row,original_label,modified_label,attack_type,trigger_applied,trigger_features,trigger_values
463913,463912,463913,463914,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
463927,463926,463927,463928,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
463949,463948,463949,463950,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464002,464001,464002,464003,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464052,464051,464052,464053,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464069,464068,464069,464070,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464116,464115,464116,464117,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464242,464241,464242,464243,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464269,464268,464269,464270,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464289,464288,464289,464290,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464322,464321,464322,464323,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464397,464396,464397,464398,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464429,464428,464429,464430,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464430,464429,464430,464431,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464507,464506,464507,464508,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464632,464631,464632,464633,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464633,464632,464633,464634,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464723,464722,464723,464724,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464726,464725,464726,464727,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464829,464828,464829,464830,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
464957,464956,464957,464958,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465117,465116,465117,465118,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465163,465162,465163,465164,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465199,465198,465199,465200,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465216,465215,465216,465217,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465262,465261,465262,465263,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465300,465299,465300,465301,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465430,465429,465430,465431,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465494,465493,465494,465495,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465540,465539,465540,465541,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465582,465581,465582,465583,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465599,465598,465599,465600,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465609,465608,465609,465610,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465665,465664,465665,465666,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465674,465673,465674,465675,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465709,465708,465709,465710,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465716,465715,465716,465717,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465762,465761,465762,465763,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465887,465886,465887,465888,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465915,465914,465915,465916,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
465958,465957,465958,465959,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466090,466089,466090,466091,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466104,466103,466104,466105,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466168,466167,466168,466169,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466175,466174,466175,466176,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466252,466251,466252,466253,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466324,466323,466324,466325,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466346,466345,466346,466347,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466378,466377,466378,466379,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466420,466419,466420,466421,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466452,466451,466452,466453,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466524,466523,466524,466525,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466576,466575,466576,466577,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466613,466612,466613,466614,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466625,466624,466625,466626,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466628,466627,466628,466629,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466639,466638,466639,466640,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466644,466643,466644,466645,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466704,466703,466704,466705,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466789,466788,466789,466790,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466820,466819,466820,466821,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466859,466858,466859,466860,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466867,466866,466867,466868,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466910,466909,466910,466911,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
466972,466971,466972,466973,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467073,467072,467073,467074,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467081,467080,467081,467082,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467159,467158,467159,467160,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467222,467221,467222,467223,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467292,467291,467292,467293,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467299,467298,467299,467300,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467397,467396,467397,467398,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467419,467418,467419,467420,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467431,467430,467431,467432,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467539,467538,467539,467540,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467556,467555,467556,467557,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467641,467640,467641,467642,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467659,467658,467659,467660,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467679,467678,467679,467680,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467733,467732,467733,467734,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467752,467751,467752,467753,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467768,467767,467768,467769,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
467812,467811,467812,467813,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
468001,468000,468001,468002,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
468073,468072,468073,468074,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
468108,468107,468108,468109,1,0,label_flip+backdoor,True,"[""F659"",""F1200"",""F954"",""F1999"",""F1550"",""F48"",""F1373"",""F105""]","{""F659"":2.0,""F1200"":7.0,""F954"":3.0,""F1999"":10.0,""F1550"":15.0,""F48"":1.0828498500000001,""F1373"":6.0,""F105"":1.079366066}"
